Date,Latitude,Longitude,Speed (km/h)
12/10/2024 17:10,50.735927,-2.38903,88.6
12/10/2024 17:10,50.735825,-2.38934,88.5
12/10/2024 17:10,50.735722,-2.389657,90.4
12/10/2024 17:10,50.735621,-2.389972,89.6
12/10/2024 17:10,50.735517,-2.390288,90.2
12/10/2024 17:10,50.735413,-2.390597,88.5
12/10/2024 17:10,50.735321,-2.390899,84.9
12/10/2024 17:10,50.735229,-2.391205,85.9
12/10/2024 17:10,50.735142,-2.391502,83
12/10/2024 17:10,50.73505,-2.391808,85.8
12/10/2024 17:10,50.734963,-2.39211,84.2
12/10/2024 17:10,50.734876,-2.392421,86.1
12/10/2024 17:10,50.734789,-2.392727,84.9
12/10/2024 17:10,50.734708,-2.393036,84.8
12/10/2024 17:10,50.734636,-2.39334,82.2
12/10/2024 17:10,50.734569,-2.393659,85.2
12/10/2024 17:10,50.734504,-2.393972,83.4
12/10/2024 17:10,50.734441,-2.39428,82
12/10/2024 17:10,50.734371,-2.394591,83.6
12/10/2024 17:10,50.734297,-2.394904,84.7
12/10/2024 17:10,50.734222,-2.395209,82.8
12/10/2024 17:10,50.734134,-2.395519,86.3
12/10/2024 17:10,50.734047,-2.395828,85.5
12/10/2024 17:10,50.733967,-2.396138,84.9
12/10/2024 17:10,50.733877,-2.396454,87.6
12/10/2024 17:10,50.733783,-2.396768,88.2
12/10/2024 17:10,50.733692,-2.39708,86.9
12/10/2024 17:10,50.733594,-2.397392,88.4
12/10/2024 17:10,50.733478,-2.397685,87.4
12/10/2024 17:10,50.73337,-2.397991,88.8
12/10/2024 17:10,50.733256,-2.398305,91.8
12/10/2024 17:10,50.733139,-2.398619,92.2
12/10/2024 17:11,50.733033,-2.398932,89.8
12/10/2024 17:11,50.732911,-2.399228,89.7
12/10/2024 17:11,50.732789,-2.399527,90
12/10/2024 17:11,50.732659,-2.399822,91.1
12/10/2024 17:11,50.732524,-2.400116,92.2
12/10/2024 17:11,50.732387,-2.400405,91.2
12/10/2024 17:11,50.732247,-2.400688,91.1
12/10/2024 17:11,50.732104,-2.40097,91.6
12/10/2024 17:11,50.731958,-2.401251,92.1
12/10/2024 17:11,50.73181,-2.401527,91.7
12/10/2024 17:11,50.73166,-2.401796,90.8
12/10/2024 17:11,50.731511,-2.40206,89.6
12/10/2024 17:11,50.731357,-2.402318,89.9
12/10/2024 17:11,50.731203,-2.402574,89.4
12/10/2024 17:11,50.73105,-2.40282,87.5
12/10/2024 17:11,50.730897,-2.40307,88.1
12/10/2024 17:11,50.730739,-2.403322,89.9
12/10/2024 17:11,50.730578,-2.403566,89.1
12/10/2024 17:11,50.73041,-2.403802,90.2
12/10/2024 17:11,50.73024,-2.404038,90.6
12/10/2024 17:11,50.730068,-2.404267,90
12/10/2024 17:11,50.729894,-2.404491,89.9
12/10/2024 17:11,50.729717,-2.404712,90.4
12/10/2024 17:11,50.729538,-2.404932,90.7
12/10/2024 17:11,50.72935,-2.40514,91.9
12/10/2024 17:11,50.729161,-2.405356,93.3
12/10/2024 17:11,50.728972,-2.405565,92.2
12/10/2024 17:11,50.728781,-2.405763,91.7
12/10/2024 17:11,50.728585,-2.405964,93.3
12/10/2024 17:11,50.728383,-2.406163,95.4
12/10/2024 17:11,50.728185,-2.406355,92.9
12/10/2024 17:11,50.727978,-2.406544,95.6
12/10/2024 17:11,50.727784,-2.406725,90.5
12/10/2024 17:11,50.727584,-2.406908,92.5
12/10/2024 17:11,50.727384,-2.407084,91.5
12/10/2024 17:11,50.727191,-2.407261,89.5
12/10/2024 17:11,50.726998,-2.407438,89.2
12/10/2024 17:11,50.726796,-2.407595,90
12/10/2024 17:11,50.726599,-2.407773,91.1
12/10/2024 17:11,50.726402,-2.407952,90.8
12/10/2024 17:11,50.726208,-2.408126,89.4
12/10/2024 17:11,50.726024,-2.408322,88.9
12/10/2024 17:11,50.725825,-2.40847,87.8
12/10/2024 17:11,50.725635,-2.408642,87.8
12/10/2024 17:11,50.725445,-2.408813,87.5
12/10/2024 17:11,50.725262,-2.409007,88.1
12/10/2024 17:11,50.725062,-2.409163,89.3
12/10/2024 17:11,50.724866,-2.409339,90.1
12/10/2024 17:11,50.724678,-2.409509,86.9
12/10/2024 17:11,50.724484,-2.409686,89.7
12/10/2024 17:11,50.724292,-2.40986,88.5
12/10/2024 17:11,50.724102,-2.41003,87.4
12/10/2024 17:11,50.723907,-2.410209,90.4
12/10/2024 17:11,50.723721,-2.410397,88.3
12/10/2024 17:11,50.723532,-2.410578,88.5
12/10/2024 17:11,50.723344,-2.410759,88.2
12/10/2024 17:11,50.723164,-2.410933,84.3
12/10/2024 17:11,50.722981,-2.411107,85.7
12/10/2024 17:11,50.722801,-2.41128,84.1
12/10/2024 17:11,50.722626,-2.411455,82.8
12/10/2024 17:12,50.72245,-2.411634,83.7
12/10/2024 17:12,50.72227,-2.411806,84.6
12/10/2024 17:12,50.722084,-2.411979,86.3
12/10/2024 17:12,50.721904,-2.412135,82.2
12/10/2024 17:12,50.721726,-2.412291,81.5
12/10/2024 17:12,50.721548,-2.412451,81.9
12/10/2024 17:12,50.72137,-2.41261,82
12/10/2024 17:12,50.721198,-2.412769,79.7
12/10/2024 17:12,50.721032,-2.412926,77.5
12/10/2024 17:12,50.720867,-2.413083,77
12/10/2024 17:12,50.720711,-2.413236,73.6
12/10/2024 17:12,50.720573,-2.413385,66.8
12/10/2024 17:12,50.720451,-2.413529,61.1
12/10/2024 17:12,50.720346,-2.413661,53.6
12/10/2024 17:12,50.720256,-2.413763,44.3
12/10/2024 17:12,50.720187,-2.413823,31.4
12/10/2024 17:12,50.720141,-2.41385,19.6
12/10/2024 17:12,50.720101,-2.413868,17
12/10/2024 17:12,50.720048,-2.413861,21.2
12/10/2024 17:12,50.719982,-2.413829,27.4
12/10/2024 17:12,50.719931,-2.413774,24.8
12/10/2024 17:12,50.719845,-2.413823,36.5
12/10/2024 17:12,50.719779,-2.413885,31
12/10/2024 17:12,50.719731,-2.414006,36.1
12/10/2024 17:12,50.719728,-2.41414,34
12/10/2024 17:12,50.719769,-2.414265,35.7
12/10/2024 17:12,50.719839,-2.414374,39.4
12/10/2024 17:12,50.719907,-2.414495,41
12/10/2024 17:12,50.719985,-2.414622,45
12/10/2024 17:12,50.720007,-2.414832,53.9
12/10/2024 17:12,50.720031,-2.415041,53.7
12/10/2024 17:12,50.72003,-2.415266,57
12/10/2024 17:12,50.72001,-2.415482,55.4
12/10/2024 17:12,50.719968,-2.415707,59.4
12/10/2024 17:12,50.719915,-2.415949,64.9
12/10/2024 17:12,50.719848,-2.4162,69.1
12/10/2024 17:12,50.719773,-2.416466,73.8
12/10/2024 17:12,50.719697,-2.416746,77.2
12/10/2024 17:12,50.719621,-2.417032,78.3
12/10/2024 17:12,50.719547,-2.417311,76.9
12/10/2024 17:12,50.719469,-2.417592,77.6
12/10/2024 17:12,50.719391,-2.417881,79.6
12/10/2024 17:12,50.719313,-2.418167,78.9
12/10/2024 17:12,50.719229,-2.418454,80.1
12/10/2024 17:12,50.719149,-2.418741,79.4
12/10/2024 17:12,50.719074,-2.419033,79.9
12/10/2024 17:12,50.718995,-2.419312,77.6
12/10/2024 17:12,50.718913,-2.419588,77.1
12/10/2024 17:12,50.718832,-2.41986,76.3
12/10/2024 17:12,50.718747,-2.420121,74.5
12/10/2024 17:12,50.71865,-2.42037,73.9
12/10/2024 17:12,50.718548,-2.420603,71.7
12/10/2024 17:12,50.718446,-2.420828,70.4
12/10/2024 17:12,50.718356,-2.421052,67.2
12/10/2024 17:12,50.718258,-2.421274,68.5
12/10/2024 17:12,50.718163,-2.42149,66.8
12/10/2024 17:12,50.718073,-2.421709,65.9
12/10/2024 17:12,50.717986,-2.42192,64
12/10/2024 17:12,50.717905,-2.422133,62.9
12/10/2024 17:12,50.717817,-2.42234,63.3
12/10/2024 17:13,50.717726,-2.422548,64
12/10/2024 17:13,50.717632,-2.422765,66.6
12/10/2024 17:13,50.717535,-2.422989,68.9
12/10/2024 17:13,50.717438,-2.42321,68.1
12/10/2024 17:13,50.717333,-2.423402,64.2
12/10/2024 17:13,50.717244,-2.423604,62.4
12/10/2024 17:13,50.717163,-2.423789,57.1
12/10/2024 17:13,50.717086,-2.423966,54.5
12/10/2024 17:13,50.717009,-2.424141,53.9
12/10/2024 17:13,50.716925,-2.424292,51
12/10/2024 17:13,50.716854,-2.424456,50.6
12/10/2024 17:13,50.716784,-2.424613,48.5
12/10/2024 17:13,50.716716,-2.424771,48.4
12/10/2024 17:13,50.716645,-2.42493,49.4
12/10/2024 17:13,50.716589,-2.425085,45.1
12/10/2024 17:13,50.716521,-2.42523,45.8
12/10/2024 17:13,50.716462,-2.425391,47.1
12/10/2024 17:13,50.716413,-2.425546,44
12/10/2024 17:13,50.716372,-2.425703,43
12/10/2024 17:13,50.716345,-2.425861,41.5
12/10/2024 17:13,50.716322,-2.426019,41.1
12/10/2024 17:13,50.716306,-2.426177,40.5
12/10/2024 17:13,50.716289,-2.426341,42.1
12/10/2024 17:13,50.716271,-2.426504,42
12/10/2024 17:13,50.716264,-2.426668,41.6
12/10/2024 17:13,50.716257,-2.426831,41.6
12/10/2024 17:13,50.716245,-2.427002,43.5
12/10/2024 17:13,50.716232,-2.427165,41.6
12/10/2024 17:13,50.716216,-2.427337,44.1
12/10/2024 17:13,50.716201,-2.427507,43.5
12/10/2024 17:13,50.716186,-2.427683,45
12/10/2024 17:13,50.71617,-2.427855,44.2
12/10/2024 17:13,50.716157,-2.428036,46.2
12/10/2024 17:13,50.716138,-2.428215,46
12/10/2024 17:13,50.716121,-2.428393,45.5
12/10/2024 17:13,50.716106,-2.42857,45.3
12/10/2024 17:13,50.716091,-2.428746,45.2
12/10/2024 17:13,50.716077,-2.428928,46.5
12/10/2024 17:13,50.71606,-2.429099,43.8
12/10/2024 17:13,50.716046,-2.429269,43.3
12/10/2024 17:13,50.716029,-2.429433,42.2
12/10/2024 17:13,50.716015,-2.429597,42.1
12/10/2024 17:13,50.715999,-2.429757,40.9
12/10/2024 17:13,50.715983,-2.42992,42
12/10/2024 17:13,50.715965,-2.430084,42
12/10/2024 17:13,50.715951,-2.430249,42.2
12/10/2024 17:13,50.71594,-2.430413,41.7
12/10/2024 17:13,50.715926,-2.430568,39.7
12/10/2024 17:13,50.715912,-2.430719,38.8
12/10/2024 17:13,50.715901,-2.430866,37.5
12/10/2024 17:13,50.715889,-2.431011,37.3
12/10/2024 17:13,50.715877,-2.431153,36.1
12/10/2024 17:13,50.715863,-2.431292,35.7
12/10/2024 17:13,50.715849,-2.431435,36.7
12/10/2024 17:13,50.715836,-2.431578,36.6
12/10/2024 17:13,50.715822,-2.431718,35.9
12/10/2024 17:13,50.715809,-2.43186,36.6
12/10/2024 17:13,50.715795,-2.432008,37.7
12/10/2024 17:13,50.715782,-2.432155,37.8
12/10/2024 17:13,50.715772,-2.432306,38.3
12/10/2024 17:14,50.71576,-2.432451,37
12/10/2024 17:14,50.715747,-2.432596,37.2
12/10/2024 17:14,50.715734,-2.43274,36.9
12/10/2024 17:14,50.715721,-2.43288,35.8
12/10/2024 17:14,50.715709,-2.433024,36.8
12/10/2024 17:14,50.715694,-2.433162,35.5
12/10/2024 17:14,50.715681,-2.433303,36.1
12/10/2024 17:14,50.715671,-2.433441,35.4
12/10/2024 17:14,50.71566,-2.43357,32.9
12/10/2024 17:14,50.71565,-2.433694,31.8
12/10/2024 17:14,50.715641,-2.433815,30.7
12/10/2024 17:14,50.715633,-2.433926,28.4
12/10/2024 17:14,50.715627,-2.434022,24.5
12/10/2024 17:14,50.715623,-2.434115,23.5
12/10/2024 17:14,50.715618,-2.434202,22.3
12/10/2024 17:14,50.715609,-2.434276,18.9
12/10/2024 17:14,50.715606,-2.434352,19.4
12/10/2024 17:14,50.7156,-2.434422,17.9
12/10/2024 17:14,50.715595,-2.434496,18.7
12/10/2024 17:14,50.71559,-2.434569,18.6
12/10/2024 17:14,50.715584,-2.434631,16
12/10/2024 17:14,50.71558,-2.434686,13.9
12/10/2024 17:14,50.715577,-2.434735,12.5
12/10/2024 17:14,50.715577,-2.434777,10.7
12/10/2024 17:14,50.715574,-2.434803,6.5
12/10/2024 17:14,50.715575,-2.434802,0.5
12/10/2024 17:14,50.715576,-2.4348,0.8
12/10/2024 17:14,50.715576,-2.434794,1.6
12/10/2024 17:14,50.715576,-2.434793,0.3
12/10/2024 17:14,50.715576,-2.434793,0
12/10/2024 17:14,50.715576,-2.434793,0
12/10/2024 17:14,50.715576,-2.434793,0
12/10/2024 17:14,50.715576,-2.434793,0
12/10/2024 17:14,50.715576,-2.434793,0
12/10/2024 17:14,50.715576,-2.434793,0
12/10/2024 17:14,50.715555,-2.434823,11.3
12/10/2024 17:14,50.715551,-2.434873,12.8
12/10/2024 17:14,50.715548,-2.434945,18.3
12/10/2024 17:14,50.715543,-2.435011,16.9
12/10/2024 17:14,50.715535,-2.435067,14.4
12/10/2024 17:14,50.715531,-2.435138,18.2
12/10/2024 17:14,50.715526,-2.435221,21.1
12/10/2024 17:14,50.715516,-2.435322,25.9
12/10/2024 17:14,50.715505,-2.435434,28.7
12/10/2024 17:14,50.715495,-2.435556,31.2
12/10/2024 17:14,50.715486,-2.435667,28.3
12/10/2024 17:14,50.715479,-2.435781,29.2
12/10/2024 17:14,50.715467,-2.435903,31.1
12/10/2024 17:14,50.715453,-2.436033,33.5
12/10/2024 17:14,50.715438,-2.436169,35.1
12/10/2024 17:14,50.715425,-2.436304,34.6
12/10/2024 17:14,50.71541,-2.43642,29.8
12/10/2024 17:14,50.715395,-2.43652,26.1
12/10/2024 17:14,50.715383,-2.436602,21.5
12/10/2024 17:14,50.715375,-2.436673,18.3
12/10/2024 17:14,50.715368,-2.436716,11.2
12/10/2024 17:14,50.715373,-2.436747,8
12/10/2024 17:14,50.715373,-2.436768,5.3
12/10/2024 17:14,50.715372,-2.436781,3.3
12/10/2024 17:14,50.715369,-2.436782,1.2
12/10/2024 17:15,50.715369,-2.436776,1.5
12/10/2024 17:15,50.715366,-2.436774,1.4
12/10/2024 17:15,50.715367,-2.436774,0.7
12/10/2024 17:15,50.715367,-2.436777,0.6
12/10/2024 17:15,50.715371,-2.436773,1.8
12/10/2024 17:15,50.715371,-2.436772,0
12/10/2024 17:15,50.715371,-2.436772,0.3
12/10/2024 17:15,50.715371,-2.436772,0.3
12/10/2024 17:15,50.715368,-2.436798,6.6
12/10/2024 17:15,50.715361,-2.436857,15.3
12/10/2024 17:15,50.715357,-2.436934,19.6
12/10/2024 17:15,50.715351,-2.43702,21.9
12/10/2024 17:15,50.715347,-2.437097,19.7
12/10/2024 17:15,50.715343,-2.43719,23.6
12/10/2024 17:15,50.715337,-2.437299,27.6
12/10/2024 17:15,50.715335,-2.437421,31
12/10/2024 17:15,50.715331,-2.437539,30
12/10/2024 17:15,50.715328,-2.437652,28.5
12/10/2024 17:15,50.715324,-2.437778,32
12/10/2024 17:15,50.715318,-2.437901,31.2
12/10/2024 17:15,50.715313,-2.438037,34.7
12/10/2024 17:15,50.715309,-2.438183,36.9
12/10/2024 17:15,50.715292,-2.438314,34
12/10/2024 17:15,50.715279,-2.438446,33.7
12/10/2024 17:15,50.715269,-2.438576,33.3
12/10/2024 17:15,50.715258,-2.438693,30
12/10/2024 17:15,50.715252,-2.438815,30.9
12/10/2024 17:15,50.715217,-2.438918,29.6
12/10/2024 17:15,50.71521,-2.439036,29.9
12/10/2024 17:15,50.715203,-2.439149,28.8
12/10/2024 17:15,50.715193,-2.439265,29.9
12/10/2024 17:15,50.715178,-2.439385,31
12/10/2024 17:15,50.715162,-2.439513,33
12/10/2024 17:15,50.715144,-2.439644,34
12/10/2024 17:15,50.715126,-2.439784,36.1
12/10/2024 17:15,50.715107,-2.439929,37.6
12/10/2024 17:15,50.715086,-2.440078,38.7
12/10/2024 17:15,50.715069,-2.440219,36.6
12/10/2024 17:15,50.715048,-2.440351,34.4
12/10/2024 17:15,50.715026,-2.440474,32.3
12/10/2024 17:15,50.715016,-2.440599,31.8
12/10/2024 17:15,50.714981,-2.440695,28.1
12/10/2024 17:15,50.714966,-2.440807,29.1
12/10/2024 17:15,50.714951,-2.440914,27.8
12/10/2024 17:15,50.71494,-2.441016,26.3
12/10/2024 17:15,50.71493,-2.441105,22.8
12/10/2024 17:15,50.714923,-2.441179,19
12/10/2024 17:15,50.714919,-2.44123,13
12/10/2024 17:15,50.714925,-2.441261,8.2
12/10/2024 17:15,50.714921,-2.44127,3
12/10/2024 17:15,50.714921,-2.441283,3.4
12/10/2024 17:15,50.714914,-2.441328,11.6
12/10/2024 17:15,50.714904,-2.441372,11.9
12/10/2024 17:15,50.714895,-2.441402,8.6
12/10/2024 17:15,50.714888,-2.441421,5.5
12/10/2024 17:15,50.714884,-2.441431,3.2
12/10/2024 17:15,50.714881,-2.441435,1.5
12/10/2024 17:15,50.71488,-2.441442,1.8
12/10/2024 17:15,50.714878,-2.441449,2.1
12/10/2024 17:15,50.714878,-2.441447,0.3
12/10/2024 17:16,50.714879,-2.441449,0.5
12/10/2024 17:16,50.714883,-2.441453,1.9
12/10/2024 17:16,50.714884,-2.441454,0.3
12/10/2024 17:16,50.714882,-2.441458,1.2
12/10/2024 17:16,50.71488,-2.441464,1.8
12/10/2024 17:16,50.714867,-2.441494,9.2
12/10/2024 17:16,50.71484,-2.441551,18.2
12/10/2024 17:16,50.714812,-2.441624,21.5
12/10/2024 17:16,50.714798,-2.441703,20.8
12/10/2024 17:16,50.714785,-2.441798,24.6
12/10/2024 17:16,50.714776,-2.441892,24.1
12/10/2024 17:16,50.714767,-2.441976,21.5
12/10/2024 17:16,50.71476,-2.442051,19.2
12/10/2024 17:16,50.714756,-2.442119,17.4
12/10/2024 17:16,50.714751,-2.442174,14
12/10/2024 17:16,50.714749,-2.44222,11.7
12/10/2024 17:16,50.714745,-2.442259,10.2
12/10/2024 17:16,50.714741,-2.442296,9.4
12/10/2024 17:16,50.714731,-2.442343,12.5
12/10/2024 17:16,50.714719,-2.442411,18.1
12/10/2024 17:16,50.714703,-2.442497,22.6
12/10/2024 17:16,50.714686,-2.442577,21.4
12/10/2024 17:16,50.714671,-2.442666,23.4
12/10/2024 17:16,50.714655,-2.442763,25.4
12/10/2024 17:16,50.714635,-2.442847,22.8
12/10/2024 17:16,50.714624,-2.442916,17.9
12/10/2024 17:16,50.714612,-2.442962,12.6
12/10/2024 17:16,50.714604,-2.442989,7.6
12/10/2024 17:16,50.714606,-2.443006,4.5
12/10/2024 17:16,50.714604,-2.443022,4.1
12/10/2024 17:16,50.7146,-2.443046,6.3
12/10/2024 17:16,50.714614,-2.443089,12.4
12/10/2024 17:16,50.714599,-2.443121,10.2
12/10/2024 17:16,50.714691,-2.443191,40.9
12/10/2024 17:16,50.714737,-2.443243,22.4
12/10/2024 17:16,50.714791,-2.443299,25.9
12/10/2024 17:16,50.714856,-2.443365,31.2
12/10/2024 17:16,50.714927,-2.443421,31.6
12/10/2024 17:16,50.714997,-2.443475,31.4
12/10/2024 17:16,50.715074,-2.443521,32.8
12/10/2024 17:16,50.715149,-2.443573,32.9
12/10/2024 17:16,50.715217,-2.443653,33.9
12/10/2024 17:16,50.715273,-2.443766,36.3
12/10/2024 17:16,50.715325,-2.443898,39.4
12/10/2024 17:16,50.715372,-2.444041,41
12/10/2024 17:16,50.71542,-2.44419,42.2
12/10/2024 17:16,50.715468,-2.444335,41.6
12/10/2024 17:16,50.715518,-2.444472,40
12/10/2024 17:16,50.715568,-2.444617,41.9
12/10/2024 17:16,50.715619,-2.444766,43
12/10/2024 17:16,50.715674,-2.444921,44.8
12/10/2024 17:16,50.715727,-2.445083,46.4
12/10/2024 17:16,50.71578,-2.445251,47.7
12/10/2024 17:16,50.715832,-2.445413,46
12/10/2024 17:16,50.715889,-2.445572,46.3
12/10/2024 17:16,50.715939,-2.445722,43.1
12/10/2024 17:16,50.715988,-2.445877,43.8
12/10/2024 17:16,50.716033,-2.446041,45.3
12/10/2024 17:16,50.716065,-2.446221,47.2
12/10/2024 17:16,50.716088,-2.446398,45.9
12/10/2024 17:17,50.716118,-2.446576,46.8
12/10/2024 17:17,50.716147,-2.446758,47.4
12/10/2024 17:17,50.71618,-2.446939,47.8
12/10/2024 17:17,50.716202,-2.447108,43.8
12/10/2024 17:17,50.716226,-2.447274,43.2
12/10/2024 17:17,50.71625,-2.447441,43.4
12/10/2024 17:17,50.716279,-2.447615,45.7
12/10/2024 17:17,50.716314,-2.447798,48.3
12/10/2024 17:17,50.716353,-2.447983,49.4
12/10/2024 17:17,50.716394,-2.448164,48.8
12/10/2024 17:17,50.716442,-2.448345,49.6
12/10/2024 17:17,50.716497,-2.448523,50.3
12/10/2024 17:17,50.716555,-2.448701,50.7
12/10/2024 17:17,50.716617,-2.448873,50.2
12/10/2024 17:17,50.716681,-2.449053,52.2
12/10/2024 17:17,50.716741,-2.449236,52.5
12/10/2024 17:17,50.716802,-2.449415,51.3
12/10/2024 17:17,50.716864,-2.449602,53.4
12/10/2024 17:17,50.716922,-2.449789,52.9
12/10/2024 17:17,50.71698,-2.449977,53
12/10/2024 17:17,50.717036,-2.450167,53.3
12/10/2024 17:17,50.717089,-2.450356,52.1
12/10/2024 17:17,50.717137,-2.450543,51.2
12/10/2024 17:17,50.717186,-2.450726,50.3
12/10/2024 17:17,50.717233,-2.4509,47.9
12/10/2024 17:17,50.71728,-2.451072,47.5
12/10/2024 17:17,50.717325,-2.451242,46.7
12/10/2024 17:17,50.717374,-2.451412,47.3
12/10/2024 17:17,50.717421,-2.45158,46.6
12/10/2024 17:17,50.717466,-2.451746,45.8
12/10/2024 17:17,50.717504,-2.451909,44.1
12/10/2024 17:17,50.717537,-2.452072,43.3
12/10/2024 17:17,50.717576,-2.452235,44.1
12/10/2024 17:17,50.717614,-2.452397,43.9
12/10/2024 17:17,50.71765,-2.452551,41.6
12/10/2024 17:17,50.71769,-2.452702,41.5
12/10/2024 17:17,50.717726,-2.452837,37.1
12/10/2024 17:17,50.717763,-2.45297,36.8
12/10/2024 17:17,50.7178,-2.45311,38.7
12/10/2024 17:17,50.717837,-2.453247,37.6
12/10/2024 17:17,50.717875,-2.453389,39
12/10/2024 17:17,50.717911,-2.453535,39.7
12/10/2024 17:17,50.717945,-2.45366,34.5
12/10/2024 17:17,50.71797,-2.453771,29.7
12/10/2024 17:17,50.717994,-2.453864,25.7
12/10/2024 17:17,50.718013,-2.453946,22
12/10/2024 17:17,50.718029,-2.454008,17
12/10/2024 17:17,50.718042,-2.45406,14.2
12/10/2024 17:17,50.718053,-2.454099,10.7
12/10/2024 17:17,50.718064,-2.454107,5
12/10/2024 17:17,50.718062,-2.454099,2.1
12/10/2024 17:17,50.718058,-2.454097,1.6
12/10/2024 17:17,50.718053,-2.454092,2.5
12/10/2024 17:17,50.718049,-2.454075,4.5
12/10/2024 17:17,50.718041,-2.454063,4.3
12/10/2024 17:17,50.718033,-2.454051,4.5
12/10/2024 17:17,50.718034,-2.45404,2.7
12/10/2024 17:17,50.71803,-2.454034,2.2
12/10/2024 17:17,50.718023,-2.454027,3.4
12/10/2024 17:17,50.71802,-2.454025,1.2
12/10/2024 17:18,50.718021,-2.454026,0.3
12/10/2024 17:18,50.718022,-2.454027,0.8
12/10/2024 17:18,50.718022,-2.454027,0
12/10/2024 17:18,50.718022,-2.454027,0
12/10/2024 17:18,50.718022,-2.454027,0
12/10/2024 17:18,50.718027,-2.454032,2.2
12/10/2024 17:18,50.718022,-2.454028,2.1
12/10/2024 17:18,50.71801,-2.454025,5.1
12/10/2024 17:18,50.718021,-2.454002,7.3
12/10/2024 17:18,50.71802,-2.453997,1.4
12/10/2024 17:18,50.718018,-2.453993,1.2
12/10/2024 17:18,50.718017,-2.453989,1.1
12/10/2024 17:18,50.718019,-2.453993,1.1
12/10/2024 17:18,50.718019,-2.453993,0
12/10/2024 17:18,50.718018,-2.453992,0.3
12/10/2024 17:18,50.718018,-2.453992,0
12/10/2024 17:18,50.718018,-2.453993,0.3
12/10/2024 17:18,50.718019,-2.453995,0.7
12/10/2024 17:18,50.718019,-2.453995,0
12/10/2024 17:18,50.718018,-2.453991,1.2
12/10/2024 17:18,50.718017,-2.453988,0.8
12/10/2024 17:18,50.718017,-2.453987,0.3
12/10/2024 17:18,50.718016,-2.453984,1
12/10/2024 17:18,50.718016,-2.453983,0
12/10/2024 17:18,50.718015,-2.453981,0.7
12/10/2024 17:18,50.718014,-2.453977,1.1
12/10/2024 17:18,50.718013,-2.453972,1.3
12/10/2024 17:18,50.718013,-2.453971,0.3
12/10/2024 17:18,50.718013,-2.453972,0.3
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0.3
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0.3
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0.3
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:18,50.718013,-2.453972,0
12/10/2024 17:19,50.718013,-2.453972,0
12/10/2024 17:19,50.718013,-2.453972,0
12/10/2024 17:19,50.71801,-2.453959,3.4
12/10/2024 17:19,50.718011,-2.453963,0.9
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0.3
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718011,-2.453963,0
12/10/2024 17:19,50.718009,-2.453958,1.4
12/10/2024 17:19,50.718009,-2.453957,0.3
