time,Latitude,Longitude,Altitude (m),Speed (km/h),Total distance (km),Target
2024-10-16 13:22:13,51.40409,-2.464853,86.6,51.5,3.477,3
2024-10-16 13:22:14,51.404186,-2.465013,86.5,54.9,3.492,3
2024-10-16 13:22:15,51.404285,-2.465177,86.3,57.5,3.508,3
2024-10-16 13:22:16,51.40439,-2.465336,86.1,56.7,3.523,3
2024-10-16 13:22:17,51.404488,-2.465493,86.1,56,3.539,3
2024-10-16 13:22:18,51.404587,-2.465642,86.1,54.3,3.554,3
2024-10-16 13:22:19,51.404682,-2.465789,86,53.3,3.569,3
2024-10-16 13:22:20,51.40478,-2.465939,85.9,54.5,3.584,3
2024-10-16 13:22:21,51.404873,-2.46608,86,50.3,3.598,3
2024-10-16 13:22:22,51.404964,-2.466225,86,52.3,3.613,3
2024-10-16 13:22:23,51.405056,-2.466371,86.1,51.5,3.627,3
2024-10-16 13:22:24,51.405148,-2.466517,86.1,51.6,3.641,3
2024-10-16 13:22:25,51.40524,-2.466663,86.1,52.1,3.656,3
2024-10-16 13:22:26,51.40534,-2.466812,86,53.8,3.671,3
2024-10-16 13:22:27,51.40544,-2.466965,86,56,3.686,3
2024-10-16 13:22:28,51.405544,-2.467126,86.1,58.2,3.702,3
2024-10-16 13:22:29,51.40565,-2.467281,85.8,57.3,3.718,3
2024-10-16 13:22:30,51.40576,-2.467433,85.9,57.8,3.734,3
2024-10-16 13:22:31,51.40587,-2.467575,85.8,55.7,3.75,3
2024-10-16 13:22:32,51.40597,-2.467708,85.7,53.2,3.765,3
2024-10-16 13:22:33,51.40608,-2.467847,85.6,55.7,3.78,3
2024-10-16 13:22:34,51.406193,-2.467985,85.6,56.2,3.796,3
2024-10-16 13:22:35,51.406296,-2.468116,85.4,53.6,3.811,3
2024-10-16 13:22:36,51.40641,-2.468257,85.4,58.1,3.827,3
2024-10-16 13:22:37,51.406525,-2.468396,85.4,57.3,3.843,3
2024-10-16 13:22:38,51.40664,-2.468535,85.4,57.6,3.859,3
2024-10-16 13:22:39,51.406754,-2.468674,85.3,56.8,3.874,3
2024-10-16 13:22:40,51.406868,-2.468819,85.2,58.4,3.891,3
2024-10-16 13:22:41,51.40698,-2.468961,85,56.9,3.906,3
2024-10-16 13:22:42,51.40709,-2.469102,84.9,56.5,3.922,3
2024-10-16 13:22:43,51.407196,-2.469247,84.7,56.3,3.938,3
2024-10-16 13:22:44,51.4073,-2.469404,84.5,57,3.954,3
2024-10-16 13:22:45,51.40739,-2.469562,84.3,53.5,3.968,3
2024-10-16 13:22:46,51.407475,-2.469731,84.1,54.3,3.983,3
2024-10-16 13:22:47,51.407555,-2.469903,83.9,53.5,3.998,3
2024-10-16 13:22:48,51.40763,-2.47008,83.7,53.2,4.013,3
2024-10-16 13:22:49,51.4077,-2.470257,83.5,52.3,4.028,3
2024-10-16 13:22:50,51.40777,-2.470442,83.3,53.9,4.043,3
2024-10-16 13:22:51,51.40784,-2.470629,83.1,54.8,4.058,3
2024-10-16 13:22:52,51.407913,-2.470818,82.9,55.5,4.073,3
2024-10-16 13:22:53,51.40798,-2.470995,82.6,51.5,4.088,3
2024-10-16 13:22:54,51.408047,-2.471169,82.4,50.8,4.102,3
2024-10-16 13:22:55,51.408108,-2.471334,82.2,48.2,4.115,3
2024-10-16 13:22:56,51.40817,-2.471491,82,45.7,4.128,3
2024-10-16 13:22:57,51.40823,-2.471652,81.8,47.4,4.141,3
2024-10-16 13:22:58,51.40829,-2.47181,81.6,46.4,4.154,3
2024-10-16 13:22:59,51.40835,-2.471964,81.5,45.4,4.166,3
2024-10-16 13:23:00,51.408413,-2.472119,81.3,46.1,4.179,3
2024-10-16 13:23:01,51.408474,-2.472261,81,43.4,4.191,3
2024-10-16 13:23:02,51.408543,-2.472403,80.8,44.6,4.204,3
2024-10-16 13:23:03,51.408615,-2.47254,80.5,44.9,4.216,3
2024-10-16 13:23:04,51.40869,-2.47267,80.2,44.1,4.228,3
2024-10-16 13:23:05,51.40877,-2.472799,79.8,45.3,4.241,3
2024-10-16 13:23:06,51.40885,-2.472923,79.5,44.8,4.253,3
2024-10-16 13:23:07,51.40893,-2.473044,79.2,43.8,4.266,3
2024-10-16 13:23:08,51.40901,-2.473169,78.8,45.6,4.278,3
2024-10-16 13:23:09,51.40909,-2.473284,78.5,41.7,4.29,3
2024-10-16 13:23:10,51.40916,-2.47339,78.2,39,4.301,3
2024-10-16 13:23:11,51.409233,-2.473498,78,39.6,4.312,3
2024-10-16 13:23:12,51.409306,-2.473611,77.8,41.1,4.323,3
2024-10-16 13:23:13,51.409386,-2.473728,77.5,42.8,4.335,3
2024-10-16 13:23:14,51.409466,-2.473846,77.3,43,4.347,3
2024-10-16 13:23:15,51.409546,-2.473966,77.1,44,4.359,3
2024-10-16 13:23:16,51.409626,-2.474092,76.9,45.4,4.372,3
2024-10-16 13:23:17,51.409706,-2.47422,76.6,45.5,4.384,3
2024-10-16 13:23:18,51.40979,-2.474351,76.4,46.3,4.397,3
2024-10-16 13:23:19,51.40987,-2.474486,76.1,47.2,4.41,3
2024-10-16 13:23:20,51.40995,-2.474622,75.9,46.8,4.423,3
2024-10-16 13:23:21,51.410027,-2.474757,75.8,45.4,4.436,3
2024-10-16 13:23:22,51.4101,-2.474892,75.6,44.4,4.448,3
2024-10-16 13:23:23,51.410168,-2.475031,75.4,44.4,4.461,3
2024-10-16 13:23:24,51.410236,-2.475177,75.1,45.2,4.473,3
2024-10-16 13:23:25,51.410297,-2.475317,75.1,42.6,4.485,3
2024-10-16 13:23:26,51.41036,-2.475466,75,45.2,4.498,3
2024-10-16 13:23:27,51.410427,-2.475625,74.8,47.9,4.511,3
2024-10-16 13:23:28,51.410492,-2.475784,74.6,47.6,4.524,3
2024-10-16 13:23:29,51.410557,-2.475942,74.4,46.9,4.537,3
2024-10-16 13:23:30,51.410618,-2.476103,74.3,46.9,4.55,3
2024-10-16 13:23:31,51.410675,-2.476263,74.2,46.2,4.563,3
2024-10-16 13:23:32,51.41073,-2.476431,74.1,47.4,4.576,3
2024-10-16 13:23:33,51.410778,-2.476588,74,43.7,4.588,3
2024-10-16 13:23:34,51.410824,-2.476742,73.8,42.5,4.6,3
2024-10-16 13:23:35,51.410866,-2.476893,73.7,41.4,4.612,3
2024-10-16 13:23:36,51.410908,-2.477038,73.6,39.9,4.623,3
2024-10-16 13:23:37,51.41095,-2.47719,73.4,41.4,4.634,3
2024-10-16 13:23:38,51.41099,-2.477349,73.3,43.3,4.646,3
2024-10-16 13:23:39,51.411037,-2.477515,73,45,4.659,3
2024-10-16 13:23:40,51.41108,-2.477681,72.9,45.2,4.671,3
2024-10-16 13:23:41,51.41113,-2.477852,72.7,46.6,4.684,3
2024-10-16 13:23:42,51.41118,-2.478026,72.4,47.9,4.697,3
2024-10-16 13:23:43,51.411232,-2.478204,72.2,49.2,4.711,3
2024-10-16 13:23:44,51.41128,-2.478378,72,48,4.725,3
2024-10-16 13:23:45,51.41134,-2.47856,71.7,50.6,4.739,3
2024-10-16 13:23:46,51.411392,-2.478739,71.4,49.8,4.752,3
2024-10-16 13:23:47,51.411446,-2.478921,71,50.4,4.766,3
2024-10-16 13:23:48,51.411503,-2.479107,70.7,51.5,4.781,3
2024-10-16 13:23:49,51.411556,-2.47929,70.4,50.6,4.795,3
2024-10-16 13:23:50,51.41161,-2.479471,70,50.1,4.809,3
2024-10-16 13:23:51,51.41166,-2.479646,69.7,48.1,4.822,3
2024-10-16 13:23:52,51.41171,-2.479823,69.5,48.2,4.835,3
2024-10-16 13:23:53,51.41176,-2.480005,69.1,49.3,4.849,3
2024-10-16 13:23:54,51.4118,-2.480178,68.9,46.7,4.862,3
2024-10-16 13:23:55,51.411846,-2.480353,68.6,47.2,4.875,3
2024-10-16 13:23:56,51.411892,-2.480541,68.5,50.6,4.889,3
2024-10-16 13:23:57,51.41194,-2.480727,68.3,50.2,4.903,3
2024-10-16 13:23:58,51.41199,-2.480922,68.2,52.7,4.918,3
2024-10-16 13:23:59,51.412045,-2.481104,68.1,50,4.932,3
2024-10-16 13:24:00,51.412098,-2.481289,68,51,4.946,3
2024-10-16 13:24:01,51.412155,-2.481464,67.9,49.1,4.96,3
2024-10-16 13:24:02,51.412205,-2.481614,67.8,43.1,4.971,3
2024-10-16 13:24:03,51.41226,-2.481753,67.8,40.3,4.983,3
2024-10-16 13:24:04,51.4123,-2.481871,67.7,34.2,4.992,3
2024-10-16 13:24:05,51.41233,-2.481971,67.7,27.6,5,3
2024-10-16 13:24:06,51.412346,-2.482053,67.7,21.6,5.006,3
2024-10-16 13:24:07,51.412354,-2.482106,67.7,13.5,5.01,3
2024-10-16 13:24:08,51.412357,-2.482141,67.8,8.9,5.012,3
2024-10-16 13:24:09,51.41236,-2.482182,68,10.3,5.015,3
2024-10-16 13:24:10,51.41236,-2.482245,68.1,15.6,5.019,3
2024-10-16 13:24:11,51.412357,-2.482345,68.3,25.2,5.026,3
2024-10-16 13:24:12,51.412354,-2.482459,68.5,28.5,5.034,3
2024-10-16 13:24:13,51.412357,-2.482588,68.7,32.2,5.043,3
2024-10-16 13:24:14,51.41238,-2.482723,68.9,34.9,5.053,3
2024-10-16 13:24:15,51.412426,-2.482842,69,35.1,5.063,3
2024-10-16 13:24:16,51.412502,-2.482941,69.2,39.8,5.074,3
2024-10-16 13:24:17,51.412605,-2.483026,69.1,45.2,5.086,3
2024-10-16 13:24:18,51.41271,-2.483131,68.8,49.2,5.1,3
2024-10-16 13:24:19,51.41281,-2.483285,68.5,57,5.116,3
2024-10-16 13:24:20,51.41291,-2.483483,68.4,63.3,5.133,3
2024-10-16 13:24:21,51.413006,-2.48372,68.5,69.8,5.153,3
2024-10-16 13:24:22,51.413094,-2.483972,68.6,72.2,5.173,3
2024-10-16 13:24:23,51.41318,-2.484241,68.7,76.5,5.194,3
2024-10-16 13:24:24,51.413273,-2.484523,68.9,79.2,5.216,3
2024-10-16 13:24:25,51.41337,-2.48484,69.1,88,5.24,3
2024-10-16 13:24:26,51.413467,-2.485169,69.3,90.7,5.266,3
2024-10-16 13:24:27,51.413563,-2.485513,69.5,94.1,5.292,3
2024-10-16 13:24:28,51.413654,-2.485864,69.9,95.4,5.318,3
2024-10-16 13:24:29,51.41375,-2.486232,70.1,98.8,5.346,3
2024-10-16 13:24:30,51.413834,-2.486611,70.5,100.9,5.374,3
2024-10-16 13:24:31,51.413918,-2.486995,70.7,101.6,5.402,3
2024-10-16 13:24:32,51.414005,-2.487399,70.9,106.5,5.431,3
2024-10-16 13:24:33,51.414093,-2.487829,71.2,112.9,5.463,3
2024-10-16 13:24:34,51.414177,-2.488253,71.5,111.1,5.494,3
2024-10-16 13:24:35,51.41426,-2.488676,71.9,110.8,5.524,3
2024-10-16 13:24:36,51.414345,-2.489108,72.5,113.2,5.556,3
2024-10-16 13:24:37,51.414433,-2.48954,73,113.2,5.587,3
2024-10-16 13:24:38,51.414516,-2.489975,73.5,114.2,5.619,3
2024-10-16 13:24:39,51.414604,-2.490406,73.8,112.7,5.65,3
2024-10-16 13:24:40,51.414692,-2.490851,74,116.4,5.683,3
2024-10-16 13:24:41,51.41478,-2.491305,74.4,119.1,5.716,3
2024-10-16 13:24:42,51.414864,-2.491719,74.5,108.5,5.746,3
2024-10-16 13:24:43,51.41496,-2.492141,74.5,112.1,5.777,3
2024-10-16 13:24:44,51.415073,-2.492581,74.3,118.6,5.81,3
2024-10-16 13:24:45,51.415188,-2.492993,74.2,113.1,5.841,3
2024-10-16 13:24:46,51.41532,-2.4934,73.7,114.7,5.873,3
2024-10-16 13:24:47,51.415462,-2.493793,73.2,113.4,5.905,3
2024-10-16 13:24:48,51.41562,-2.494174,72.8,113.5,5.936,3
2024-10-16 13:24:49,51.415783,-2.494542,72.1,113.2,5.968,3
2024-10-16 13:24:50,51.415962,-2.494893,71.4,112.5,5.999,3
2024-10-16 13:24:51,51.41615,-2.495236,70.9,114.7,6.031,3
2024-10-16 13:24:52,51.41635,-2.495562,70.3,113.8,6.063,3
2024-10-16 13:24:53,51.416557,-2.495878,69.7,114.9,6.094,3
2024-10-16 13:24:54,51.41677,-2.496179,69.6,113.9,6.126,3
2024-10-16 13:24:55,51.41699,-2.496474,69.8,113.4,6.158,3
2024-10-16 13:24:56,51.417194,-2.496759,70,108.6,6.188,3
2024-10-16 13:24:57,51.417404,-2.497059,70.2,113,6.219,3
2024-10-16 13:24:58,51.417606,-2.497355,70.5,109.3,6.249,3
2024-10-16 13:24:59,51.4178,-2.497656,70.8,108.7,6.28,3
2024-10-16 13:25:00,51.417995,-2.497967,71.1,110.1,6.31,3
2024-10-16 13:25:01,51.418194,-2.498293,71.3,113.3,6.342,3
2024-10-16 13:25:02,51.41839,-2.498627,71.4,113.8,6.373,3
2024-10-16 13:25:03,51.418575,-2.498962,71.6,113,6.405,3
2024-10-16 13:25:04,51.41877,-2.49931,71.6,116.3,6.437,3
2024-10-16 13:25:05,51.418964,-2.499667,71.5,118.9,6.47,3
2024-10-16 13:25:06,51.419155,-2.500014,71.1,114.8,6.502,3
2024-10-16 13:25:07,51.419334,-2.500352,70.7,111.3,6.533,3
2024-10-16 13:25:08,51.41951,-2.500679,70.2,107.2,6.563,3
2024-10-16 13:25:09,51.419678,-2.500998,69.6,104.7,6.592,3
2024-10-16 13:25:10,51.41984,-2.501305,69,100.2,6.62,3
2024-10-16 13:25:11,51.419994,-2.501602,68.4,96.3,6.646,3
2024-10-16 13:25:12,51.420147,-2.5019,67.7,96.9,6.673,3
2024-10-16 13:25:13,51.420307,-2.502211,67.1,100.2,6.701,3
2024-10-16 13:25:14,51.42046,-2.50251,66.5,96.1,6.728,3
2024-10-16 13:25:15,51.42061,-2.502812,66,96.4,6.755,3
2024-10-16 13:25:16,51.42076,-2.503117,65.5,97.4,6.782,3
2024-10-16 13:25:17,51.42091,-2.503419,65.1,96.1,6.808,3
2024-10-16 13:25:18,51.42106,-2.503722,64.7,96,6.835,3
2024-10-16 13:25:19,51.421196,-2.504012,64.5,91.6,6.86,3
2024-10-16 13:25:20,51.42134,-2.504314,64.2,94.8,6.887,3
2024-10-16 13:25:21,51.421494,-2.504634,64,100.9,6.915,3
2024-10-16 13:25:22,51.421642,-2.504946,63.8,97.8,6.942,3
2024-10-16 13:25:23,51.421783,-2.505248,63.7,94.5,6.968,3
2024-10-16 13:25:24,51.42193,-2.505563,63.6,97.7,6.995,3
2024-10-16 13:25:25,51.42207,-2.505869,63.6,94.4,7.022,3
2024-10-16 13:25:26,51.422207,-2.506178,63.6,95.3,7.048,3
2024-10-16 13:25:27,51.42234,-2.506472,63.8,90.2,7.073,3
2024-10-16 13:25:28,51.42247,-2.50678,63.9,93.1,7.099,3
2024-10-16 13:25:29,51.4226,-2.507094,64.2,94.1,7.125,3
2024-10-16 13:25:30,51.42272,-2.507397,64.4,90,7.15,3
2024-10-16 13:25:31,51.422836,-2.507692,64.6,87.2,7.174,3
2024-10-16 13:25:32,51.42296,-2.508004,65,91.4,7.2,3
2024-10-16 13:25:33,51.42307,-2.50831,65.3,88.6,7.224,3
2024-10-16 13:25:34,51.42318,-2.508611,65.7,86.5,7.248,3
2024-10-16 13:25:35,51.423283,-2.508905,66.1,84.4,7.272,3
2024-10-16 13:25:36,51.423386,-2.509206,66.6,85.5,7.295,3
2024-10-16 13:25:37,51.42349,-2.509514,67.1,87.3,7.32,3
2024-10-16 13:25:38,51.42358,-2.509806,67.5,82.4,7.343,3
2024-10-16 13:25:39,51.423676,-2.510104,68,83.4,7.366,3
2024-10-16 13:25:40,51.42377,-2.510411,68.5,85.3,7.389,3
2024-10-16 13:25:41,51.42386,-2.510708,68.8,82.1,7.412,3
2024-10-16 13:25:42,51.423943,-2.510999,69.3,80.1,7.435,3
2024-10-16 13:25:43,51.424026,-2.511281,69.8,77.5,7.456,3
2024-10-16 13:25:44,51.424107,-2.511566,70.1,78.2,7.478,3
2024-10-16 13:25:45,51.424187,-2.511864,70.5,81,7.5,3
2024-10-16 13:25:46,51.424255,-2.512139,70.9,74.4,7.521,3
2024-10-16 13:25:47,51.424328,-2.512421,71.3,75.7,7.542,3
2024-10-16 13:25:48,51.424397,-2.512708,71.7,77.2,7.563,3
2024-10-16 13:25:49,51.424465,-2.512976,72.2,71.8,7.583,3
2024-10-16 13:25:50,51.424526,-2.513231,72.5,68.1,7.602,3
2024-10-16 13:25:51,51.424583,-2.513489,72.8,68.7,7.621,3
2024-10-16 13:25:52,51.424644,-2.513744,73.1,68.1,7.64,3
2024-10-16 13:25:53,51.424706,-2.514,73.5,68.3,7.659,3
2024-10-16 13:25:54,51.42476,-2.514232,73.8,61.8,7.676,3
2024-10-16 13:25:55,51.42481,-2.51445,74.1,58.3,7.693,3
2024-10-16 13:25:56,51.42486,-2.514656,74.5,54.9,7.708,3
2024-10-16 13:25:57,51.4249,-2.514828,74.8,45.9,7.721,3
2024-10-16 13:25:58,51.424934,-2.514977,75.1,39.9,7.732,3
2024-10-16 13:25:59,51.424965,-2.515098,75.3,32.2,7.741,3
2024-10-16 13:26:00,51.424984,-2.515193,75.5,25.4,7.748,3
2024-10-16 13:26:01,51.425003,-2.51527,75.6,20.4,7.753,3
2024-10-16 13:26:02,51.425014,-2.515328,75.7,15.2,7.758,3
2024-10-16 13:26:03,51.425026,-2.51537,75.8,11.1,7.761,3
2024-10-16 13:26:04,51.42503,-2.515398,75.8,7.4,7.763,3
2024-10-16 13:26:05,51.425034,-2.515415,75.9,4.6,7.764,3
2024-10-16 13:26:06,51.425037,-2.515426,75.9,2.9,7.765,3
2024-10-16 13:26:07,51.425037,-2.51543,75.9,1.1,7.765,3
2024-10-16 13:26:08,51.425037,-2.51543,75.9,0,7.765,3
2024-10-16 13:26:09,51.425037,-2.51543,75.9,0,7.765,3
2024-10-16 13:26:10,51.425037,-2.515431,75.9,0.5,7.765,3
2024-10-16 13:26:11,51.42504,-2.51544,75.9,2.3,7.766,3
2024-10-16 13:26:12,51.42504,-2.515452,75.9,3.1,7.767,3
2024-10-16 13:26:13,51.425045,-2.51546,76,2.1,7.767,3
2024-10-16 13:26:14,51.425045,-2.515462,76,0.6,7.768,3
2024-10-16 13:26:15,51.425045,-2.515462,76,0,7.768,3
2024-10-16 13:26:16,51.425045,-2.515467,76,1.2,7.768,3
2024-10-16 13:26:17,51.42505,-2.51548,76.1,3.5,7.769,3
2024-10-16 13:26:18,51.425053,-2.515504,76.1,6.2,7.771,3
2024-10-16 13:26:19,51.42506,-2.515539,76.2,9.2,7.773,3
2024-10-16 13:26:20,51.425064,-2.515564,76.2,6.4,7.775,3
2024-10-16 13:26:21,51.425083,-2.515688,76.5,31.9,7.784,3
2024-10-16 13:26:22,51.425087,-2.515769,76.7,20.2,7.789,3
2024-10-16 13:26:23,51.42509,-2.515856,76.7,21.7,7.795,3
2024-10-16 13:26:24,51.425083,-2.515949,76.9,23.4,7.802,3
2024-10-16 13:26:25,51.42507,-2.516053,77,26.5,7.809,3
2024-10-16 13:26:26,51.425045,-2.516161,77.1,28.6,7.817,3
2024-10-16 13:26:27,51.42501,-2.516267,77,29.8,7.825,3
2024-10-16 13:26:28,51.424973,-2.516371,77.2,30.6,7.834,3
2024-10-16 13:26:29,51.42493,-2.51648,77.5,31.6,7.843,3
2024-10-16 13:26:30,51.4249,-2.516589,77.9,29.8,7.851,3
2024-10-16 13:26:31,51.424885,-2.516699,78.1,28.2,7.859,3
2024-10-16 13:26:32,51.424885,-2.516805,78.1,26.3,7.866,3
2024-10-16 13:26:33,51.424896,-2.516916,78.1,28.2,7.874,3
2024-10-16 13:26:34,51.424923,-2.517023,77.9,28.7,7.882,3
2024-10-16 13:26:35,51.42497,-2.517129,77.7,31.7,7.891,3
2024-10-16 13:26:36,51.425026,-2.517221,77.5,32.5,7.9,3
2024-10-16 13:26:37,51.425095,-2.517291,77.4,33.3,7.909,3
2024-10-16 13:26:38,51.42518,-2.517332,77.4,34.1,7.919,3
2024-10-16 13:26:39,51.425262,-2.517335,77.4,34.6,7.928,3
2024-10-16 13:26:40,51.425346,-2.517299,77.4,35.1,7.938,3
2024-10-16 13:26:41,51.425434,-2.51722,77.5,39.1,7.949,3
2024-10-16 13:26:42,51.425507,-2.517112,77.7,40.3,7.96,3
2024-10-16 13:26:43,51.425583,-2.516986,77.9,43.4,7.972,3
2024-10-16 13:26:44,51.425663,-2.516849,77.7,47.3,7.985,3
2024-10-16 13:26:45,51.425755,-2.516716,77.6,48.8,7.999,3
2024-10-16 13:26:46,51.425858,-2.516581,77.3,53.6,8.014,3
2024-10-16 13:26:47,51.425972,-2.516456,77.2,55.4,8.029,3
2024-10-16 13:26:48,51.42609,-2.516346,77.2,54.5,8.044,3
2024-10-16 13:26:49,51.42622,-2.516233,77.3,58.8,8.061,3
2024-10-16 13:26:50,51.426353,-2.51612,77.5,60.5,8.077,3
2024-10-16 13:26:51,51.42649,-2.516005,77.7,61.9,8.095,3
2024-10-16 13:26:52,51.426643,-2.515879,77.9,69.2,8.114,3
2024-10-16 13:26:53,51.426796,-2.515756,78.2,68.2,8.133,3
2024-10-16 13:26:54,51.426956,-2.515629,78.4,71.3,8.153,3
2024-10-16 13:26:55,51.427116,-2.515501,78.7,71.8,8.172,3
2024-10-16 13:26:56,51.42729,-2.515362,79,78.1,8.194,3
2024-10-16 13:26:57,51.427483,-2.515209,79.3,85.9,8.218,3
2024-10-16 13:26:58,51.427666,-2.515065,79.5,81.9,8.241,3
2024-10-16 13:26:59,51.427856,-2.514912,79.9,85.7,8.265,3
2024-10-16 13:27:00,51.42806,-2.514749,80.3,90.1,8.29,3
2024-10-16 13:27:01,51.42826,-2.514586,80.6,90.9,8.315,3
2024-10-16 13:27:02,51.428474,-2.514417,81,94.9,8.341,3
2024-10-16 13:27:03,51.42869,-2.514246,81.2,96.9,8.368,3
2024-10-16 13:27:04,51.428913,-2.514073,81.5,98.2,8.395,3
2024-10-16 13:27:05,51.429146,-2.513888,81.8,104.3,8.424,3
2024-10-16 13:27:06,51.42937,-2.513708,82.2,101.1,8.452,3
2024-10-16 13:27:07,51.4296,-2.513525,82.5,102.2,8.481,3
2024-10-16 13:27:08,51.429832,-2.513341,82.9,103.1,8.509,3
2024-10-16 13:27:09,51.43006,-2.513156,83.3,103.9,8.538,3
2024-10-16 13:27:10,51.430294,-2.512973,83.7,103.2,8.567,3
2024-10-16 13:27:11,51.430534,-2.512787,84,106.8,8.597,3
2024-10-16 13:27:12,51.430775,-2.512612,84.4,105,8.626,3
2024-10-16 13:27:13,51.431034,-2.512438,84.8,112.5,8.657,3
2024-10-16 13:27:14,51.431293,-2.512282,85.2,111.3,8.688,3
2024-10-16 13:27:15,51.431545,-2.512147,85.6,106.7,8.718,3
2024-10-16 13:27:16,51.431824,-2.51201,86,116,8.75,3
2024-10-16 13:27:17,51.43209,-2.511888,86.4,110.9,8.781,3
2024-10-16 13:27:18,51.43236,-2.511773,86.9,112.9,8.812,3
2024-10-16 13:27:19,51.432632,-2.511667,87.3,111.8,8.843,3
2024-10-16 13:27:20,51.432915,-2.511566,87.7,114.6,8.875,3
2024-10-16 13:27:21,51.433212,-2.51147,88.1,122.5,8.909,3
2024-10-16 13:27:22,51.433502,-2.511388,88.8,117.8,8.942,3
2024-10-16 13:27:23,51.4338,-2.511317,89.6,119.7,8.975,3
2024-10-16 13:27:24,51.434097,-2.511252,90.7,121.2,9.009,3
2024-10-16 13:27:25,51.43438,-2.511196,91.7,113.4,9.04,3
2024-10-16 13:27:26,51.43466,-2.511142,92.6,113.1,9.072,3
2024-10-16 13:27:27,51.43494,-2.511085,93.7,113.5,9.103,3
2024-10-16 13:27:28,51.43521,-2.511031,94.6,109,9.133,3
2024-10-16 13:27:29,51.435482,-2.510978,95.7,109.4,9.164,3
2024-10-16 13:27:30,51.435745,-2.510923,96.6,106.2,9.193,3
2024-10-16 13:27:31,51.436012,-2.510868,97.5,107.3,9.223,3
2024-10-16 13:27:32,51.436283,-2.510813,98.5,109.8,9.253,3
2024-10-16 13:27:33,51.436558,-2.510759,99.4,109.6,9.284,3
2024-10-16 13:27:34,51.436832,-2.510704,100.3,111.6,9.315,3
2024-10-16 13:27:35,51.43711,-2.510645,101.3,111.5,9.346,3
2024-10-16 13:27:36,51.437386,-2.510578,102.5,112.5,9.377,3
2024-10-16 13:27:37,51.437668,-2.5105,103.5,114.5,9.409,3
2024-10-16 13:27:38,51.437946,-2.510411,104.4,114.3,9.441,3
2024-10-16 13:27:39,51.43823,-2.510308,105.3,114.9,9.473,3
2024-10-16 13:27:40,51.43852,-2.510185,106.2,120.6,9.506,3
2024-10-16 13:27:41,51.43879,-2.510055,107.1,112.8,9.537,3
2024-10-16 13:27:42,51.439068,-2.509906,108,117.6,9.57,3
2024-10-16 13:27:43,51.439342,-2.509745,108.7,116.4,9.602,3
2024-10-16 13:27:44,51.439606,-2.509573,109.5,113.6,9.634,3
2024-10-16 13:27:45,51.439877,-2.509376,110.2,120,9.667,3
2024-10-16 13:27:46,51.44014,-2.509174,110.9,116,9.7,3
2024-10-16 13:27:47,51.440395,-2.508955,111.4,116.7,9.732,3
2024-10-16 13:27:48,51.44065,-2.508719,111.8,118.4,9.765,3
2024-10-16 13:27:49,51.440887,-2.508486,112.3,111.2,9.796,3
2024-10-16 13:27:50,51.441128,-2.508238,112.7,113.1,9.827,3
2024-10-16 13:27:51,51.441357,-2.507978,113.1,113,9.859,3
2024-10-16 13:27:52,51.441578,-2.507711,113.4,110.6,9.889,3
2024-10-16 13:27:53,51.441807,-2.507417,113.8,117.6,9.922,3
2024-10-16 13:27:54,51.44203,-2.507119,114,116.2,9.954,3
2024-10-16 13:27:55,51.44225,-2.506817,114.2,115.6,9.986,3
2024-10-16 13:27:56,51.442474,-2.506501,114.5,119.5,10.02,3
2024-10-16 13:27:57,51.442688,-2.5062,114.9,113.7,10.051,3
2024-10-16 13:27:58,51.442905,-2.505892,115.3,116,10.083,3
2024-10-16 13:27:59,51.44312,-2.505586,115.6,115.3,10.115,3
2024-10-16 13:28:00,51.443333,-2.505288,115.9,112.5,10.147,3
2024-10-16 13:28:01,51.443554,-2.504974,116.1,118.7,10.18,3
2024-10-16 13:28:02,51.44377,-2.504666,116.5,116.2,10.212,3
2024-10-16 13:28:03,51.443985,-2.504362,116.9,114.6,10.244,3
2024-10-16 13:28:04,51.444202,-2.504054,117.1,116.2,10.276,3
2024-10-16 13:28:05,51.44442,-2.503751,117.2,114.7,10.308,3
2024-10-16 13:28:06,51.444633,-2.503447,117.6,114.5,10.34,3
2024-10-16 13:28:07,51.444843,-2.503152,117.9,111.2,10.371,3
2024-10-16 13:28:08,51.44505,-2.502858,118.3,111.1,10.401,3
2024-10-16 13:28:09,51.445263,-2.50256,118.5,112.8,10.433,3
2024-10-16 13:28:10,51.44546,-2.502281,118.8,105.4,10.462,3
2024-10-16 13:28:11,51.445644,-2.50202,119,98.6,10.489,3
2024-10-16 13:28:12,51.445827,-2.501758,119.5,97.6,10.517,3
2024-10-16 13:28:13,51.44599,-2.501515,119.8,89.4,10.541,3
2024-10-16 13:28:14,51.446144,-2.501284,120,84.3,10.565,3
2024-10-16 13:28:15,51.446278,-2.50108,120.2,73.3,10.585,3
2024-10-16 13:28:16,51.4464,-2.500885,120.4,68.8,10.604,3
2024-10-16 13:28:17,51.446514,-2.500692,120.7,67.3,10.623,3
2024-10-16 13:28:18,51.44662,-2.500515,120.8,60.9,10.64,3
2024-10-16 13:28:19,51.446712,-2.500353,121,55.2,10.655,3
2024-10-16 13:28:20,51.446796,-2.500215,121,47.3,10.668,3
2024-10-16 13:28:21,51.446857,-2.500103,121.1,37.9,10.679,3
2024-10-16 13:28:22,51.44691,-2.500016,121.2,29.8,10.687,3
2024-10-16 13:28:23,51.446945,-2.499953,121.3,21.5,10.693,3
